trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.18, 'e': 0.15735328210778962}",25,0,14.640630503338523,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
185,False,"{'a': 0.18, 'e': 0.15577974928671173}",25,10,23.664045804914394,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.18, 'e': 0.1542219517938446}",20,2,13.843868349400726,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.18, 'e': 0.15267973227590617}",30,11,23.73864859352155,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.18, 'e': 0.1511529349531471}",20,16,8.387662232801159,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.18, 'e': 0.14964140560361563}",25,7,20.524311882813727,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.18, 'e': 0.14814499154757946}",20,9,18.606446605671415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.18, 'e': 0.14666354163210368}",20,9,15.627454572034186,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.18, 'e': 0.14519690621578263}",30,0,36.47457039298048,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
193,False,"{'a': 0.18, 'e': 0.1437449371536248}",20,0,8.433848198635369,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
194,False,"{'a': 0.18, 'e': 0.14230748778208857}",20,0,7.612397975035589,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
195,False,"{'a': 0.18, 'e': 0.14088441290426768}",25,0,27.319775157256476,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
196,False,"{'a': 0.18, 'e': 0.139475568775225}",25,3,-1.5048291606973225,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
197,False,"{'a': 0.18, 'e': 0.13808081308747275}",20,6,-1.911159553089504,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
198,False,"{'a': 0.18, 'e': 0.136700004956598}",25,9,-17.587528366756118,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
199,False,"{'a': 0.18, 'e': 0.13533300490703204}",25,6,-17.661935917603696,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
200,False,"{'a': 0.18, 'e': 0.13397967485796172}",25,2,-19.265781859488165,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
201,False,"{'a': 0.18, 'e': 0.1326398781093821}",25,0,35.88229582542063,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
202,False,"{'a': 0.18, 'e': 0.13131347932828827}",25,0,38.92875608986431,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
203,False,"{'a': 0.18, 'e': 0.1300003445350054}",25,10,25.843989299826866,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.18, 'e': 0.12870034108965533}",20,11,13.605541831492326,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.18, 'e': 0.1274133376787588}",20,12,16.819686394994125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.18, 'e': 0.12613920430197118}",20,7,19.23732985264446,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.18, 'e': 0.12487781225895148}",20,14,12.594501145556402,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.18, 'e': 0.12362903413636196}",20,6,-24.6217363617623,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
209,False,"{'a': 0.18, 'e': 0.12239274379499834}",20,8,14.592020120113771,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.18, 'e': 0.12116881635704835}",25,0,6.194407149377689,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
211,False,"{'a': 0.18, 'e': 0.11995712819347787}",20,14,-0.8677966944494369,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.18, 'e': 0.11875755691154309}",25,10,28.344963146479955,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.18, 'e': 0.11756998134242766}",20,7,5.288611376715287,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.18, 'e': 0.11639428152900338}",25,0,36.791475929713634,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
215,False,"{'a': 0.18, 'e': 0.11523033871371334}",25,9,17.477377849105288,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.18, 'e': 0.1140780353265762}",20,9,6.447113973170087,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.18, 'e': 0.11293725497331045}",20,6,12.5824566083804,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.18, 'e': 0.11180788242357734}",20,3,19.584084496271853,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.18, 'e': 0.11068980359934157}",25,9,24.16505348722048,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.18, 'e': 0.10958290556334815}",20,10,8.352151222064927,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.18, 'e': 0.10848707650771466}",20,0,22.715298758035775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
222,False,"{'a': 0.18, 'e': 0.10740220574263752}",30,0,-51.35395473933529,"{0: 25, 1: 1, 2: 1, 3: 2, 4: 1}",1
223,False,"{'a': 0.18, 'e': 0.10632818368521114}",20,12,5.677875069249858,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.18, 'e': 0.10526490184835903}",20,0,13.806823781729241,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
225,False,"{'a': 0.18, 'e': 0.10421225282987544}",30,0,23.860715380165992,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
226,False,"{'a': 0.18, 'e': 0.10317013030157669}",25,0,38.69557111470406,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
227,False,"{'a': 0.18, 'e': 0.10213842899856092}",20,0,25.80828567351543,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
228,False,"{'a': 0.18, 'e': 0.10111704470857531}",30,12,32.91269397009784,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.18, 'e': 0.10010587426148955}",20,5,-17.778659209858702,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
230,False,"{'a': 0.18, 'e': 0.09910481551887466}",20,7,22.903386087852883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.18, 'e': 0.0981137673636859}",25,5,37.856977123359925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.18, 'e': 0.09713262969004904}",20,4,-58.87728838646714,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
233,False,"{'a': 0.18, 'e': 0.09616130339314856}",25,13,21.843838000464913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.18, 'e': 0.09519969035921708}",25,4,-11.999134277823238,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
235,False,"{'a': 0.18, 'e': 0.0942476934556249}",20,0,26.07712773616828,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
236,False,"{'a': 0.18, 'e': 0.09330521652106866}",30,4,42.87411324583014,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.18, 'e': 0.09237216435585796}",20,13,13.508137694526125,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.18, 'e': 0.09144844271229938}",20,12,16.43284992111824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.18, 'e': 0.0905339582851764}",20,11,17.965819698866913,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.18, 'e': 0.08962861870232462}",20,0,-58.89710984749753,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
241,False,"{'a': 0.18, 'e': 0.08873233251530138}",25,8,16.655052563357152,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.18, 'e': 0.08784500919014836}",25,14,19.91671819796072,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.18, 'e': 0.08696655909824688}",30,18,22.51646640677748,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.18, 'e': 0.0860968935072644}",30,0,38.77026880469584,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
245,False,"{'a': 0.18, 'e': 0.08523592457219176}",25,3,23.705615125475383,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.18, 'e': 0.08438356532646984}",25,3,37.413238077493254,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.18, 'e': 0.08353972967320515}",20,8,20.652745341564344,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.18, 'e': 0.0827043323764731}",35,17,35.46247569460808,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.18, 'e': 0.08187728905270836}",20,0,30.33618823981915,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
250,False,"{'a': 0.18, 'e': 0.08105851616218128}",20,12,15.107790585163109,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.18, 'e': 0.08024793100055946}",20,0,-16.03438465138733,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
252,False,"{'a': 0.18, 'e': 0.07944545169055386}",20,14,-2.5133355344931916,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.18, 'e': 0.07865099717364833}",20,4,14.599024792022785,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.18, 'e': 0.07786448720191184}",20,2,30.17206921210636,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.18, 'e': 0.07708584232989273}",20,9,19.411297289474504,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.18, 'e': 0.0763149839065938}",20,6,21.281988214771918,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.18, 'e': 0.07555183406752786}",20,6,23.654933225457047,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.18, 'e': 0.07479631572685258}",25,8,26.108386050071715,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.18, 'e': 0.07404835256958406}",30,20,-7.062525634838895,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
260,False,"{'a': 0.18, 'e': 0.07330786904388821}",20,0,11.585947368531762,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
261,False,"{'a': 0.18, 'e': 0.07257479035344933}",20,2,16.91763795981983,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.18, 'e': 0.07184904244991483}",20,4,-12.05646561958696,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
263,False,"{'a': 0.18, 'e': 0.07113055202541568}",25,19,11.051476774184813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.18, 'e': 0.07041924650516153}",20,0,25.613211245993632,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
265,False,"{'a': 0.18, 'e': 0.06971505404010991}",20,13,15.0867336270936,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.18, 'e': 0.06901790349970881}",35,23,25.81091408402461,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.18, 'e': 0.06832772446471172}",20,11,11.687221855481635,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.18, 'e': 0.0676444472200646}",20,11,15.772296250762396,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.18, 'e': 0.06696800274786396}",25,8,-36.0548157559119,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
270,False,"{'a': 0.18, 'e': 0.06629832272038531}",30,0,-13.667351382959563,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
271,False,"{'a': 0.18, 'e': 0.06563533949318147}",25,11,24.569958448478168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.18, 'e': 0.06497898609824965}",20,15,9.269564261772409,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.18, 'e': 0.06432919623726716}",20,12,15.74848908178401,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.18, 'e': 0.06368590427489448}",20,13,-8.321598966026889,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
275,False,"{'a': 0.18, 'e': 0.06304904523214554}",30,14,28.272615926941118,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.18, 'e': 0.06241855477982408}",20,0,16.83767789680247,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
277,False,"{'a': 0.18, 'e': 0.06179436923202584}",20,2,28.641919529215485,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.18, 'e': 0.06117642553970558}",20,9,20.014443550911274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.18, 'e': 0.06056466128430853}",20,0,32.81268993406324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.18, 'e': 0.05995901467146544}",20,13,13.122436148032406,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.18, 'e': 0.059359424524750785}",20,6,24.058919007129553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.18, 'e': 0.05876583027950327}",30,8,30.95989245815815,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.18, 'e': 0.05817817197670824}",25,16,15.278376667533058,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.18, 'e': 0.05759639025694116}",30,7,33.12879122278301,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.18, 'e': 0.057020426354371746}",25,17,14.83601924282143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.18, 'e': 0.05645022209082803}",25,15,16.246958176173905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.18, 'e': 0.05588571986991975}",25,13,22.332727315176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.18, 'e': 0.05532686267122055}",20,14,9.742554678730256,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.18, 'e': 0.05477359404450834}",25,7,12.268984867836878,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.18, 'e': 0.05422585810406326}",25,0,27.456946144092807,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.18, 'e': 0.05368359952302263}",25,20,9.826903467259939,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.18, 'e': 0.0531467635277924}",25,8,26.10165768412502,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.18, 'e': 0.05261529589251448}",30,18,11.358992176859264,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
294,False,"{'a': 0.18, 'e': 0.05208914293358933}",20,5,28.892743630359995,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.18, 'e': 0.05156825150425344}",20,0,25.078272842816585,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
296,False,"{'a': 0.18, 'e': 0.0510525689892109}",25,10,27.478095301514077,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.18, 'e': 0.050542043299318794}",25,15,20.151529535851562,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.18, 'e': 0.050036622866325604}",20,9,20.97777156229742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.18, 'e': 0.04953625663766235}",25,18,14.246978576085473,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.18, 'e': 0.04904089407128572}",35,21,23.13043971713529,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.18, 'e': 0.04855048513057287}",25,9,23.8185024568598,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.18, 'e': 0.04806498027926714}",25,13,21.116778384219973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.18, 'e': 0.047584330476474465}",20,13,11.98485100964233,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.18, 'e': 0.04710848717170972}",25,18,12.847804756321853,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.18, 'e': 0.04663740229999262}",20,0,14.556471727818524,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
306,False,"{'a': 0.18, 'e': 0.046171028276992696}",30,13,13.455454647150273,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
307,False,"{'a': 0.18, 'e': 0.045709317994222766}",20,8,20.789390739768326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.18, 'e': 0.04525222481428054}",25,9,13.592413421916708,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.18, 'e': 0.04479970256613774}",20,5,21.73017945263908,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.18, 'e': 0.044351705540476356}",25,14,19.862565755251673,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.18, 'e': 0.043908188485071595}",30,16,21.675592492676458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.18, 'e': 0.04346910660022087}",20,8,20.835117107521935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.18, 'e': 0.04303441553421867}",20,16,6.9121877727508565,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.18, 'e': 0.04260407137887648}",20,3,24.184675289865435,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.18, 'e': 0.04217803066508771}",25,15,5.615293735927377,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.18, 'e': 0.04175625035843684}",30,6,41.93553140632643,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.18, 'e': 0.04133868785485247}",25,15,16.630201363572976,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.18, 'e': 0.040925300976303945}",35,15,20.221448484985668,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.18, 'e': 0.0405160479665409}",20,1,25.4445178698363,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.18, 'e': 0.040110887486875496}",25,0,15.909263334301384,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
321,False,"{'a': 0.18, 'e': 0.03970977861200674}",25,14,21.127081648787406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.18, 'e': 0.039312680825886674}",20,7,23.711423185184906,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.18, 'e': 0.038919554017627804}",30,16,22.52100935008659,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.18, 'e': 0.03853035847745152}",20,2,30.90366836139442,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.18, 'e': 0.03814505489267701}",20,12,12.140721012701293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.18, 'e': 0.03776360434375024}",30,8,-11.106139838581232,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
327,False,"{'a': 0.18, 'e': 0.03738596830031274}",20,0,32.37994682491904,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
328,False,"{'a': 0.18, 'e': 0.03701210861730961}",25,5,37.570979977563425,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.18, 'e': 0.03664198753113651}",20,16,6.52528369231384,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.18, 'e': 0.036275567655825146}",20,13,14.23407785486927,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.18, 'e': 0.0359128119792669}",35,18,29.818148880486607,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.18, 'e': 0.035553683859474224}",20,4,16.16002355517741,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.18, 'e': 0.035198147020879485}",25,3,34.17338881620777,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.18, 'e': 0.03484616555067069}",30,20,16.4863917705049,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.18, 'e': 0.03449770389516398}",25,6,26.986992206693184,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.18, 'e': 0.03415272685621234}",20,11,9.065350883183708,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.18, 'e': 0.03381119958765022}",30,13,29.75634499369645,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.18, 'e': 0.03347308759177372}",20,10,16.856415747978556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.18, 'e': 0.03313835671585598}",25,11,1.4204880827870823,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
340,False,"{'a': 0.18, 'e': 0.03280697314869742}",20,0,26.512132380999766,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
341,False,"{'a': 0.18, 'e': 0.03247890341721044}",20,0,26.488732018026614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
342,False,"{'a': 0.18, 'e': 0.03215411438303834}",20,12,12.769188326325214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.18, 'e': 0.031832573239207955}",20,6,19.94861122811001,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.18, 'e': 0.031514247506815876}",20,5,16.940888522225666,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.18, 'e': 0.031199105031747717}",35,17,-6.3282430151978035,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
346,False,"{'a': 0.18, 'e': 0.03088711398143024}",20,6,25.0548848895898,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.18, 'e': 0.030578242841615935}",25,13,21.502669348849548,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.18, 'e': 0.030272460413199778}",25,5,18.50250285985395,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.18, 'e': 0.02996973580906778}",25,16,12.415905855372896,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.18, 'e': 0.029670038450977102}",25,17,12.367923357897777,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.18, 'e': 0.02937333806646733}",25,19,14.496482706075144,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.18, 'e': 0.029079604685802656}",20,0,25.39911467102007,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
353,False,"{'a': 0.18, 'e': 0.02878880863894463}",30,16,-15.172371325844408,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
354,False,"{'a': 0.18, 'e': 0.02850092055255518}",20,11,19.83067896610227,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.18, 'e': 0.02821591134702963}",20,10,20.509479491679343,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.18, 'e': 0.027933752233559334}",30,19,22.194319311668842,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.18, 'e': 0.027654414711223742}",25,8,-16.134283110838133,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
358,False,"{'a': 0.18, 'e': 0.027377870564111503}",20,9,16.59259718159779,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.18, 'e': 0.02710409185847039}",35,20,11.411378783086299,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
360,False,"{'a': 0.18, 'e': 0.026833050939885684}",35,8,43.45019521530631,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.18, 'e': 0.026564720430486827}",25,14,-2.3504088165587493,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
362,False,"{'a': 0.18, 'e': 0.026299073226181958}",25,11,24.115451556269033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.18, 'e': 0.026036082493920136}",25,15,-0.20951795373497273,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
364,False,"{'a': 0.18, 'e': 0.025775721668980935}",20,0,27.927624472405597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
365,False,"{'a': 0.18, 'e': 0.025517964452291125}",25,17,15.709104100149954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.18, 'e': 0.025262784807768213}",25,7,30.179484949124703,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.18, 'e': 0.025010156959690534}",20,10,18.951548660611596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.18, 'e': 0.024760055390093627}",20,9,17.548185258016087,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
